0               1         2               3         4     5          6          7      8           9         10        11        12        13        14        15        16    17     18        19          20       21    22                                                  23
2456350.573346  0.001285  2456350.573446  0.001160  841   -0.008849  -0.010207  R      Database    0.012315  0.000396  0.118871  0.077652  0.002570  0.041219  0.004452  2.16  0.96   0.001922  516.155110  BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456727.530160  0.001209  2456727.529766  0.001410  1009  -0.004555  -0.006186  R      Database    0.008644  0.000376  0.129588  0.116329  0.002419  0.013259  0.004189  0.95  2.50   0.003306  0.666532    BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456738.756984  0.000746  2456738.757455  0.000820  1014  0.003444   0.001805   Clear  Database    0.009010  0.000234  0.117355  0.100998  0.001492  0.016357  0.002585  0.35  3.53   0.002986  1.377680    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457131.419226  0.001140  2457131.418374  0.001640  1189  0.006811   0.004888   R      Database    0.006090  0.000337  0.111530  0.103333  0.002281  0.008198  0.003951  0.27  3.74   0.003610  1.988082    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457840.447292  0.000830  2457840.446697  0.001000  1505  0.005137   0.002701   R      Database    0.011404  0.000315  0.122810  0.105761  0.001659  0.017049  0.002874  0.85  3.33   0.003453  1.070759    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458558.453241  0.000602  2458558.452960  0.000880  1825  0.006286   0.003331   R      Database    0.009429  0.000238  0.113370  0.102275  0.001203  0.011095  0.002085  0.45  1.38   0.001849  6.678178    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458585.370341  0.000801  2458585.371251  0.000780  1837  -0.001794  -0.004769  R      Database    0.011682  0.000279  0.115732  0.091102  0.001601  0.024630  0.002774  1.03  2.66   0.002885  10.035212   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458991.495657  0.000792  2458991.495227  0.001170  2018  0.002057   -0.001212  Clear  Database    0.009876  0.000299  0.119516  0.106659  0.001584  0.012857  0.002743  0.38  1.58   0.002246  1.993853    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458991.499203  0.000958  2458991.497977  0.001280  2018  0.005603   0.002334   V      Database    0.007349  0.000327  0.112116  0.103131  0.001917  0.008985  0.003320  0.62  1.48   0.002354  9.285642    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2454963.938150  0.000251  2454963.937530  0.000250  223   0.002725   0.002370   I      Literature  0.009957  0.000081  0.122362  0.103864  0.000502  0.018497  0.000870  0.53  0.68   0.000818  0.587086    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2454923.545880  0.000629  2454923.545640  0.003100  205   -0.001775  -0.002100  I      Literature  0.013419  0.000335  0.116187  0.103947  0.001258  0.012240  0.002180  0.35  3.49   0.003589  0.013397    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2454941.502960  0.000820  2454941.500430  0.005450  213   0.005185   0.004847   I      Literature  0.012179  0.000329  0.108984  0.088108  0.001640  0.020876  0.002841  0.66  3.13   0.003227  0.018679    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455605.660510  0.001194  2455605.659970  0.003300  509   0.008295   0.007476   R      Literature  0.010597  0.000356  0.123277  0.097335  0.002388  0.025943  0.004136  1.21  2.81   0.003283  1.058368    BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455632.573650  0.000522  2455632.572470  0.003060  521   -0.003745  -0.004583  R      Literature  0.009681  0.000167  0.114942  0.095653  0.001045  0.019289  0.001810  0.69  2.64   0.002171  0.170028    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455641.550940  0.002460  2455641.548310  0.000550  525   -0.001515  -0.002360  B      Literature  0.008120  0.000829  0.105294  0.092781  0.004920  0.012513  0.008522  0.45  10.05  0.009584  1.058165    BC00100  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455641.553210  0.000346  2455641.548310  0.000550  525   0.000755   -0.000090  R      Literature  0.009103  0.000121  0.117537  0.104470  0.000693  0.013067  0.001200  0.42  1.81   0.001694  1.033154    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455641.553470  0.000925  2455641.548310  0.000550  525   0.001015   0.000170   V      Literature  0.009828  0.000268  0.114895  0.089128  0.001850  0.025768  0.003204  0.65  6.17   0.004220  1.024020    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455650.529470  0.000223  2455650.528990  0.000580  529   0.001955   0.001104   R      Literature  0.008915  0.000075  0.116619  0.103049  0.000445  0.013571  0.000771  0.42  1.15   0.001047  1.012904    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455659.506450  0.001305  2455659.505060  0.005280  533   0.003875   0.003017   R      Literature  0.011081  0.000638  0.106874  0.096202  0.002610  0.010672  0.004520  0.90  1.86   0.003588  1.123154    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455668.481720  0.002379  2455668.475840  0.005030  537   0.004085   0.003221   V      Literature  0.005201  0.000688  0.100897  0.094004  0.004759  0.006893  0.008243  0.26  11.32  0.009184  1.055749    BC00100  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2455982.606170  0.000344  2455982.606210  0.000900  677   0.001435   0.000343   V      Literature  0.008718  0.000119  0.115664  0.103328  0.000689  0.012336  0.001193  0.44  0.54   0.000833  1.115184    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456413.407920  0.000574  2456413.409140  0.001630  869   0.000305   -0.001098  R      Literature  0.008603  0.000221  0.112681  0.102969  0.001147  0.009712  0.001987  0.55  1.63   0.002136  0.002674    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459359.475934  0.001066  2459359.475772  0.001180  2182  0.004874   0.001339   I      Database    0.008050  0.000354  0.111891  0.100171  0.002132  0.011720  0.003692  0.74  0.93   0.002002  2.454005    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458668.396037  0.001491  2458668.396037  0.001491  1874  0.004597   0.001562   R      ThisStudy   0.009671  0.000535  0.115887  0.101609  0.002982  0.014278  0.005164  0.19  6.59   0.006305  1.035597    BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
