0               1         2               3         4      5          6          7            8           9         10        11        12        13        14        15        16    17     18        19         20       21    22                                                  23
2457928.441881  0.000516  2457928.440842  0.000660  450    0.003580   0.001868   I            Database    0.015234  0.000242  0.119979  0.098688  0.001032  0.021291  0.001787  1.31  1.10   0.001617  1.557890   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457928.442062  0.000488  2457928.441032  0.000670  450    0.003761   0.002049   I            Database    0.015270  0.000225  0.120719  0.098470  0.000976  0.022249  0.001691  0.77  2.24   0.002256  1.674383   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458271.820259  0.000768  2458271.818577  0.000710  821    0.005876   0.002799   Clear        Database    0.017107  0.000348  0.128636  0.100182  0.001536  0.028454  0.002660  0.73  3.67   0.003940  0.419682   BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458301.437931  0.001059  2458301.439218  0.001210  853    0.006204   0.003009   I            Database    0.010664  0.000416  0.110747  0.095241  0.002118  0.015505  0.003669  0.58  2.02   0.003108  2.534699   BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458610.570197  0.000521  2458610.569839  0.000610  1187   0.007442   0.003018   Clear        Database    0.011960  0.000257  0.113159  0.101615  0.001042  0.011545  0.001805  0.60  1.21   0.001926  3.470926   BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458636.483272  0.000780  2458636.480980  0.000690  1215   0.005341   0.000814   Clear        Database    0.011870  0.000329  0.118154  0.102707  0.001559  0.015446  0.002700  1.30  1.82   0.002421  4.964483   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458636.484655  0.000799  2458636.486700  0.000880  1215   0.006724   0.002197   Clear        Database    0.014993  0.000406  0.117846  0.100503  0.001597  0.017343  0.002766  0.88  1.49   0.002324  2.609038   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458699.417799  0.001202  2458699.414421  0.001330  1283   0.003012   -0.001766  Clear        Database    0.017303  0.000530  0.126406  0.093387  0.002404  0.033019  0.004164  0.89  5.45   0.005640  3.001762   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456779.838848  0.000207  2456779.838700  0.000220  -791   -0.001831  0.001025   I            Literature  0.012325  0.000104  0.111114  0.099057  0.000414  0.012057  0.000717  0.60  0.56   0.000754  0.951707   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456767.805945  0.000154  2456767.805780  0.000170  -804   -0.002688  0.000216   R            Literature  0.012729  0.000082  0.110446  0.098860  0.000308  0.011586  0.000534  1.33  0.36   0.000623  0.953414   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456817.785742  0.000224  2456817.785720  0.000270  -750   -0.002159  0.000546   R            Literature  0.012875  0.000115  0.113706  0.101177  0.000448  0.012529  0.000776  1.30  0.64   0.000944  0.913318   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456831.668610  0.000253  2456831.668430  0.000390  -735   -0.002421  0.000229   R            Literature  0.011819  0.000124  0.111724  0.100034  0.000507  0.011691  0.000878  2.27  0.50   0.001222  0.892424   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456856.658495  0.000153  2456856.658380  0.000180  -708   -0.002170  0.000381   R            Literature  0.012887  0.000080  0.112065  0.099811  0.000306  0.012254  0.000531  0.83  0.42   0.000657  0.911574   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456857.583936  0.000112  2456857.583830  0.000140  -707   -0.002271  0.000276   R            Literature  0.013042  0.000059  0.112405  0.100078  0.000224  0.012327  0.000388  1.91  0.28   0.000536  0.892443   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456844.626595  0.000309  2456844.626420  0.000340  -721   -0.002024  0.000575   g            Literature  0.014773  0.000165  0.114357  0.098860  0.000618  0.015497  0.001070  0.53  0.74   0.001147  0.919294   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456857.583960  0.000208  2456857.583900  0.000220  -707   -0.002247  0.000300   g            Literature  0.013644  0.000116  0.111060  0.099050  0.000416  0.012011  0.000721  1.17  0.54   0.000816  0.952459   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456844.626598  0.000220  2456844.626470  0.000230  -721   -0.002021  0.000578   I            Literature  0.012281  0.000115  0.109755  0.098417  0.000441  0.011338  0.000763  0.55  0.54   0.000776  0.927303   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456857.584114  0.000237  2456857.584000  0.000250  -707   -0.002093  0.000454   I            Literature  0.011263  0.000115  0.109936  0.099018  0.000474  0.010918  0.000821  1.03  0.47   0.000843  0.919741   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456844.626518  0.000171  2456844.626330  0.000190  -721   -0.002101  0.000498   r            Literature  0.012826  0.000091  0.111314  0.099581  0.000342  0.011734  0.000593  0.85  0.45   0.000652  0.940520   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456857.584060  0.000157  2456857.583980  0.000170  -707   -0.002147  0.000400   r            Literature  0.012981  0.000084  0.110279  0.098353  0.000314  0.011927  0.000545  1.36  0.33   0.000606  0.931001   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456844.626976  0.000275  2456844.626780  0.000300  -721   -0.001643  0.000956   z            Literature  0.012664  0.000145  0.110342  0.098595  0.000549  0.011747  0.000951  0.87  0.59   0.001018  0.928915   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456857.584309  0.000238  2456857.584210  0.000250  -707   -0.001898  0.000649   z            Literature  0.011977  0.000120  0.111080  0.099735  0.000476  0.011345  0.000825  0.81  0.61   0.000872  0.910899   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457200.960693  0.000266  2457200.960710  0.000370  -336   -0.001596  -0.000414  spec         Literature  0.011623  0.000130  0.111738  0.100476  0.000532  0.011262  0.000921  1.56  0.19   0.000693  5.206356   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457213.917609  0.000289  2457213.917770  0.000340  -322   -0.002268  -0.001138  spec         Literature  0.011743  0.000144  0.110159  0.099013  0.000578  0.011146  0.001000  2.08  0.19   0.000846  5.418198   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457511.944401  0.000072  2457511.944210  0.000100  0      -0.000000  -0.000055  spec         Literature  0.012278  0.000037  0.111628  0.100039  0.000144  0.011590  0.000250  0.98  0.11   0.000201  0.640671   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457890.493263  0.000281  2457890.493036  0.000590  409    0.002184   0.000623   Rc           Literature  0.013623  0.000148  0.113475  0.100160  0.000562  0.013315  0.000974  0.62  2.30   0.001986  0.312685   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457927.514181  0.000219  2457927.514251  0.000395  449    0.001422   -0.000286  Rc           Literature  0.012803  0.000115  0.112480  0.100645  0.000438  0.011835  0.000758  0.75  2.03   0.001600  0.693813   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458249.604118  0.000135  2458249.604091  0.000290  797    0.002743   -0.000246  clear        Literature  0.012923  0.000072  0.111203  0.099454  0.000269  0.011749  0.000466  0.62  1.97   0.001406  1.212001   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458250.530021  0.000144  2458250.529915  0.000310  798    0.003104   0.000112   clear        Literature  0.012531  0.000072  0.112100  0.099187  0.000289  0.012913  0.000500  0.39  2.34   0.001370  1.237583   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458275.519269  0.000212  2458275.519204  0.000276  825    0.002718   -0.000374  Rc           Literature  0.012084  0.000104  0.111798  0.099550  0.000424  0.012247  0.000734  0.59  1.87   0.001374  1.531829   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458288.477337  0.000173  2458288.477402  0.000299  839    0.003198   0.000055   Rc           Literature  0.012436  0.000090  0.110617  0.099136  0.000345  0.011481  0.000598  0.70  2.29   0.001563  1.436123   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457518.423890  0.000460  2457518.424255  0.000981  7      0.000695   0.000614   Rc           Literature  0.013383  0.000223  0.114636  0.099267  0.000920  0.015369  0.001593  0.70  5.53   0.003726  5.654026   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458275.519246  0.000327  2458275.519200  0.000275  825    0.002695   -0.000397  clear        Literature  0.012571  0.000169  0.112310  0.100580  0.000655  0.011730  0.001134  0.94  1.60   0.001794  2.801588   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456808.530535  0.000296  2456808.530535  0.000296  -760   -0.001946  0.000796   R            ThisStudy   0.011865  0.000147  0.111872  0.100492  0.000593  0.011380  0.001026  0.86  0.54   0.000922  1.190770   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457143.577475  0.000183  2457143.577475  0.000183  -398   -0.001210  0.000200   I            ThisStudy   0.012121  0.000093  0.110906  0.099513  0.000366  0.011393  0.000634  0.65  0.38   0.000658  35.212367  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457181.524650  0.000241  2457181.524650  0.000241  -357   -0.001257  0.000002   sloanR       ThisStudy   0.012537  0.000119  0.111113  0.097820  0.000483  0.013292  0.000836  0.90  0.69   0.001085  22.755192  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457916.407767  0.000683  2457916.407767  0.000683  437    0.001512   -0.000152  R            ThisStudy   0.012026  0.000344  0.111375  0.099949  0.001367  0.011426  0.002367  0.55  1.08   0.002262  0.944314   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458301.434320  0.000447  2458301.434320  0.000447  853    0.002593   -0.000602  Clear        ThisStudy   0.012230  0.000223  0.110495  0.098207  0.000895  0.012288  0.001549  2.31  1.05   0.002406  1.698972   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459060.382613  0.000595  2459060.382613  0.000595  1673   0.006446   0.000233   R            ThisStudy   0.012876  0.000277  0.114979  0.099618  0.001190  0.015360  0.002062  0.32  0.98   0.001766  2.121622   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459290.842234  0.000542  2459290.842610  0.000610  1922   0.006109   -0.001021  R            Database    0.014757  0.000285  0.118202  0.102900  0.001085  0.015302  0.001879  1.32  1.08   0.002107  1.204407   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459303.798596  0.000728  2459303.799040  0.000740  1936   0.004883   -0.002298  R            Database    0.012020  0.000315  0.115641  0.100226  0.001457  0.015415  0.002523  0.57  1.69   0.002258  0.773685   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459382.471155  0.000571  2459382.471015  0.000720  2021   0.006372   -0.001122  Clear        Database    0.012814  0.000309  0.109275  0.097786  0.001142  0.011489  0.001979  0.55  1.41   0.002160  1.346513   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457179.673971  0.000062  2457179.673866  0.000128  -359   -0.000852  0.000414   White_Light  Literature  0.011467  0.000030  0.110863  0.099617  0.000125  0.011246  0.000216  0.63  0.23   0.000327  0.892443   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457205.588948  0.000044  2457205.588929  0.000119  -331   -0.001051  0.000112   White_Light  Literature  0.012008  0.000022  0.110666  0.098860  0.000087  0.011806  0.000151  0.33  0.23   0.000241  0.866456   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457848.843232  0.000066  2457848.843293  0.000191  364    0.001543   0.000148   White_Light  Literature  0.012710  0.000035  0.111528  0.099734  0.000132  0.011794  0.000228  0.46  0.48   0.000463  0.936548   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457874.758454  0.000056  2457874.758341  0.000890  392    0.001589   0.000091   White_Light  Literature  0.012621  0.000029  0.111156  0.099378  0.000111  0.011778  0.000193  0.33  0.28   0.000308  0.926522   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457874.758506  0.000077  2457874.758372  0.000343  392    0.001641   0.000143   White_Light  Literature  0.012761  0.000041  0.111643  0.099760  0.000155  0.011883  0.000268  0.78  0.23   0.000343  0.566337   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457200.960909  0.000069  2457200.961020  0.000372  -336   -0.001380  -0.000198  White_Light  Literature  0.012044  0.000034  0.111284  0.099492  0.000137  0.011792  0.000238  0.83  0.05   0.000148  1.140002   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457213.918413  0.000071  2457213.918548  0.000350  -322   -0.001464  -0.000334  White_Light  Literature  0.012122  0.000035  0.111606  0.099517  0.000142  0.012089  0.000245  1.15  0.06   0.000147  0.977920   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457511.944396  0.000062  2457511.944288  0.000091  0      -0.000005  -0.000060  White_Light  Literature  0.012185  0.000031  0.111337  0.099875  0.000123  0.011462  0.000213  0.93  0.08   0.000184  1.059319   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457541.562270  0.000054  2457541.562056  0.000136  32     0.000525   0.000352   White_Light  Literature  0.012668  0.000029  0.111301  0.099644  0.000109  0.011657  0.000188  0.70  0.28   0.000330  0.760877   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457566.551735  0.000059  2457566.551617  0.000117  59     0.000356   0.000084   White_Light  Literature  0.011967  0.000030  0.110945  0.099627  0.000118  0.011318  0.000205  0.73  0.32   0.000344  1.470624   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458989.115218  0.000192  2458989.115030  0.000200  1596   0.005785   -0.000145  Cheops       Literature  0.012333  0.000098  0.112436  0.100800  0.000385  0.011636  0.000666  0.61  1.05   0.001093  1.386640   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458995.593934  0.000179  2458995.593880  0.000230  1603   0.005707   -0.000249  Cheops       Literature  0.012890  0.000091  0.112821  0.099980  0.000358  0.012841  0.000620  0.69  1.01   0.001031  1.256135   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459007.626300  0.000166  2459007.626230  0.000220  1616   0.006027   0.000024   Cheops       Literature  0.012411  0.000085  0.111166  0.099444  0.000332  0.011722  0.000575  0.65  0.79   0.000963  1.078350   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459008.551251  0.000188  2459008.551190  0.000230  1617   0.005436   -0.000571  Cheops       Literature  0.012604  0.000094  0.112866  0.100148  0.000377  0.012718  0.000653  0.58  1.01   0.001050  1.278593   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
