0               1         2               3         4     5          6          7       8           9         10        11        12        13        14        15        16    17    18        19         20       21    22                                                  23
2457188.836947  0.000229  2457188.836710  0.000220  319   0.002897   0.000857   I       Literature  0.008610  0.000064  0.099231  0.073483  0.000459  0.025748  0.000794  0.28  0.50  0.000565  4.293102   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457203.800639  0.000202  2457203.800330  0.000380  326   0.002339   0.000292   I       Literature  0.008336  0.000055  0.099111  0.073394  0.000405  0.025717  0.000701  0.62  0.20  0.000330  1.746101   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457218.764884  0.000161  2457218.764660  0.000200  333   0.002334   0.000280   I       Literature  0.008117  0.000042  0.098396  0.072184  0.000322  0.026212  0.000558  0.45  0.33  0.000376  3.280154   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457231.591780  0.000317  2457231.591610  0.000840  339   0.002730   0.000670   Ic      Literature  0.009444  0.000095  0.102814  0.076839  0.000634  0.025975  0.001098  0.43  0.48  0.000677  23.499199  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457278.621554  0.000283  2457278.621320  0.000340  361   0.002004   -0.000078  I       Literature  0.007657  0.000075  0.097163  0.074574  0.000566  0.022589  0.000980  0.42  0.27  0.000467  4.431243   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457293.584738  0.000284  2457293.584470  0.000410  368   0.000938   -0.001151  I       Literature  0.008063  0.000079  0.094979  0.071365  0.000568  0.023614  0.000985  0.64  0.34  0.000510  3.677613   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.775422  0.000622  0.000000        0.000000  500   0.008622   0.006401   U       Literature  0.013163  0.000317  0.119808  0.107386  0.001244  0.012421  0.002155  0.51  1.85  0.002637  1.971632   BC00011  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457992.623704  0.000532  0.000000        0.000000  695   -0.004346  -0.006762  U       Literature  0.014347  0.000274  0.102034  0.083562  0.001063  0.018472  0.001841  0.67  1.40  0.001937  2.282799   BC00011  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.767521  0.000224  2457575.767990  0.000160  500   0.000721   -0.001500  g       Literature  0.008078  0.000061  0.095842  0.071579  0.000447  0.024263  0.000775  0.44  0.53  0.000586  3.979080   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.768746  0.000455  2457575.767990  0.000160  500   0.001946   -0.000275  r       Literature  0.008454  0.000127  0.096992  0.071150  0.000910  0.025842  0.001576  0.34  1.05  0.001231  36.173778  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.769120  0.000408  2457575.767990  0.000160  500   0.002320   0.000099   i’      Literature  0.007967  0.000107  0.099170  0.074476  0.000817  0.024695  0.001415  0.36  1.09  0.001077  14.825935  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.769540  0.000343  2457575.767990  0.000160  500   0.002740   0.000519   z       Literature  0.008355  0.000094  0.098961  0.073862  0.000686  0.025099  0.001188  0.54  0.84  0.000922  10.268841  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.768636  0.000429  2457575.767990  0.000160  500   0.001836   -0.000385  J       Literature  0.009519  0.000115  0.098104  0.049052  0.000857  0.049052  0.001485  1.26  1.68  0.001386  2.020330   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.771869  0.000396  2457575.767990  0.000160  500   0.005069   0.002848   H       Literature  0.008570  0.000108  0.098740  0.070515  0.000793  0.028225  0.001373  1.16  1.75  0.001409  1.218029   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457575.770096  0.000722  2457575.767990  0.000160  500   0.003296   0.001075   K       Literature  0.008241  0.000210  0.089695  0.064774  0.001445  0.024921  0.002502  0.62  3.06  0.002633  0.555743   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456889.550018  0.000207  0.000000        0.000000  179   0.000968   -0.000933  VR      Literature  0.010482  0.000066  0.099057  0.065927  0.000413  0.033130  0.000716  0.23  3.17  0.001432  2.213787   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458317.569248  0.000301  0.000000        0.000000  847   0.003198   0.000631   sloang  Literature  0.008866  0.000090  0.097320  0.073092  0.000603  0.024228  0.001044  0.20  4.37  0.002009  0.586149   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458317.569179  0.000274  0.000000        0.000000  847   0.003129   0.000562   sloani  Literature  0.008987  0.000085  0.098718  0.076950  0.000547  0.021768  0.000948  0.10  4.12  0.001975  0.593938   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458317.569486  0.000270  0.000000        0.000000  847   0.003436   0.000869   sloanr  Literature  0.009591  0.000083  0.102122  0.077116  0.000540  0.025006  0.000935  0.14  4.34  0.001925  0.514781   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458317.569157  0.000313  0.000000        0.000000  847   0.003107   0.000540   sloanz  Literature  0.008857  0.000092  0.098114  0.073247  0.000626  0.024867  0.001085  0.16  4.58  0.002137  0.646925   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458347.496147  0.000271  0.000000        0.000000  861   0.001597   -0.000984  sloang  Literature  0.010499  0.000087  0.105233  0.078158  0.000542  0.027075  0.000939  0.44  2.27  0.001399  0.101651   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458347.497109  0.000252  0.000000        0.000000  861   0.002559   -0.000022  sloani  Literature  0.009643  0.000081  0.098522  0.074492  0.000504  0.024030  0.000873  0.25  2.15  0.001314  0.148054   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458347.496995  0.000249  0.000000        0.000000  861   0.002445   -0.000136  sloanr  Literature  0.009930  0.000089  0.096465  0.076161  0.000498  0.020303  0.000863  0.41  2.55  0.001440  0.146700   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458347.497257  0.000322  0.000000        0.000000  861   0.002707   0.000126   sloanz  Literature  0.008764  0.000100  0.097244  0.076051  0.000645  0.021193  0.001117  0.18  2.78  0.001634  0.200586   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458362.462206  0.000285  0.000000        0.000000  868   0.003406   0.000818   sloang  Literature  0.011337  0.000095  0.105165  0.073464  0.000569  0.031701  0.000986  0.51  4.78  0.002109  0.420285   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458362.461866  0.000219  0.000000        0.000000  868   0.003066   0.000478   sloani  Literature  0.008791  0.000066  0.096472  0.072722  0.000438  0.023750  0.000759  0.39  3.30  0.001481  0.718541   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458362.461653  0.000214  0.000000        0.000000  868   0.002853   0.000265   sloanr  Literature  0.008962  0.000064  0.097672  0.073603  0.000428  0.024069  0.000741  0.25  3.76  0.001520  0.284832   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458362.461505  0.000272  0.000000        0.000000  868   0.002705   0.000117   sloanz  Literature  0.008216  0.000077  0.095958  0.072589  0.000544  0.023369  0.000943  0.52  2.70  0.001454  0.702300   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459074.330869  0.000479  2459074.330869  0.000479  1201  0.001319   -0.001602  R       ThisStudy   0.008144  0.000125  0.101531  0.075547  0.000958  0.025984  0.001660  0.43  0.34  0.000665  3.676079   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459089.297844  0.000815  2459089.297844  0.000815  1208  0.004044   0.001116   R       ThisStudy   0.008577  0.000249  0.092304  0.069585  0.001629  0.022719  0.002822  0.63  0.79  0.001271  6.899560   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459076.465929  0.000999  2459076.465929  0.000999  1202  -0.001371  -0.004293  R       ThisStudy   0.007904  0.000256  0.102852  0.078666  0.001998  0.024186  0.003461  0.95  0.68  0.001572  2.212635   BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2458672.432201  0.001040  2458672.432201  0.001040  1013  -0.000349  -0.003082  R       ThisStudy   0.008259  0.000274  0.097306  0.068617  0.002080  0.028689  0.003602  0.13  1.68  0.002065  0.797613   BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
