          0         1            2         3     4          5          6  7             8                  9        10        11        12        13        14        15    16     17        18        19  20         21  22
2.459e+06    0.001262  2.459e+06    0.00097   3421   0.010012   0.001145  R             Database    0.016309  0.000679  0.103913  0.081302  0.002524  0.022611  0.004372  1.35   3.84  0.005104  0.507876  BC00010     1  iiiixiiiixiiiixiiiixiiiix
2.45902e+06  0.001079  2.45902e+06  0.00083   3435   0.007196  -0.001703  R             Database    0.01457   0.000529  0.102555  0.080603  0.002158  0.021952  0.003738  1.84   1.24  0.002716  0.411443  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45543e+06  0.001191  2.45543e+06  0.00103    480   0.003932   0.001877  R             Database    0.01057   0.000611  0.093442  0.083229  0.002382  0.010213  0.004126  1.47   1.47  0.00294   0.189515  BC00010     1  iiiixiiiixiiiixiiiixiiiix
2.45472e+06  0.000196  2.45472e+06  0.00048   -110   0.000854   0.000166  I             Literature  0.013658  0.000138  0.089115  0.079623  0.000392  0.009492  0.000679  0.59   1.2   0.001249  2.50796   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45472e+06  0.000253  2.45472e+06  0.00039   -106   0.000381  -0.000317  I             Literature  0.013449  0.000165  0.092795  0.082472  0.000506  0.010324  0.000877  1.32   1.4   0.001558  3.14197   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45477e+06  0.000263  2.45477e+06  0.00056    -64   0.001129   0.000334  I             Literature  0.013776  0.000172  0.09224   0.081366  0.000526  0.010874  0.000911  1.18   0.69  0.001137  2.19267   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45503e+06  0.000304  2.45503e+06  0.00044    144   0.00106   -0.000217  I             Literature  0.014132  0.000178  0.096133  0.081764  0.000609  0.014369  0.001055  0.63   1.38  0.001582  1.8069    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45579e+06  0.000483  2.45579e+06  0.0012     776  -0.000708  -0.003448  R             Literature  0.013163  0.000296  0.099054  0.088676  0.000966  0.010378  0.001673  1      0.86  0.001351  0.371812  BC00001     1  iiiixiiiixiiiixiiiixiiiix
2.45614e+06  0.000183  2.45614e+06  0.00032   1058   0.003235  -0.000159  R             Literature  0.013055  0.000118  0.09248   0.082493  0.000366  0.009987  0.000634  0.92   0.96  0.001199  2.61342   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45646e+06  0.000219  2.45646e+06  0.00033   1326   0.003438  -0.000576  R             Literature  0.013004  0.000135  0.093033  0.082153  0.000438  0.01088   0.000758  1.19   0.47  0.000852  2.89111   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45648e+06  0.000149  2.45648e+06  0.00025   1340   0.004003  -4.4e-05   R             Literature  0.01384   9.4e-05   0.093562  0.08169   0.000298  0.011872  0.000516  1.05   0.4   0.000702  2.35631   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4565e+06   0.000475  2.4565e+06   0.00281   1359   0.004413   0.000322  R             Literature  0.013738  0.000272  0.098484  0.084915  0.00095   0.013569  0.001645  1.15   0.7   0.00146   5.82448   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45651e+06  0.000257  2.45651e+06  0.00052   1363   0.004212   0.000112  R             Literature  0.014686  0.000172  0.094257  0.082589  0.000515  0.011668  0.000892  1.31   0.61  0.001071  5.52507   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45654e+06  0.000983  2.45654e+06  0.00168   1391   0.002488  -0.001677  Thuan-Gunn_u  Literature  0.01511   0.000585  0.099717  0.084441  0.001966  0.015276  0.003405  1.53   2.24  0.003631  2.18379   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45654e+06  0.000234  2.45654e+06  0.00036   1391   0.004444   0.000279  Thuan-Gunn_g  Literature  0.013351  0.00015   0.091414  0.080696  0.000468  0.010718  0.000811  0.84   0.64  0.000957  2.81388   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45654e+06  0.000154  2.45654e+06  0.00021   1391   0.004413   0.000248  Thuan-Gunn_r  Literature  0.013226  0.000103  0.090587  0.081075  0.000307  0.009512  0.000532  0.87   0.44  0.000687  1.37161   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45654e+06  0.000357  2.45654e+06  0.00051   1391   0.003659  -0.000506  Thuan-Gunn_z  Literature  0.013287  0.000241  0.089069  0.079331  0.000713  0.009737  0.001235  0.74   0.94  0.001521  3.88361   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45832e+06  0.000235  2.45832e+06  0.00047   2857   0.007791   0.000231  clear         Literature  0.013686  0.000148  0.094037  0.082566  0.000471  0.011471  0.000815  0.8    0.84  0.001363  2.60944   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45833e+06  0.000183  2.45833e+06  0.00035   2871   0.008136   0.000543  clear         Literature  0.01316   0.000114  0.093041  0.082333  0.000365  0.010708  0.000632  0.84   0.76  0.000913  1.67754   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45834e+06  0.000127  2.45834e+06  0.00047   2875   0.0071    -0.000502  clear         Literature  0.013086  8.2e-05   0.093159  0.083415  0.000253  0.009745  0.000439  0.21   1.23  0.001031  2.91706   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45837e+06  9.8e-05   2.45837e+06  0.00033   2899   0.007902   0.000244  clear         Literature  0.014152  6.4e-05   0.09339   0.081962  0.000197  0.011428  0.000341  0.86   1.34  0.000932  3.10324   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45757e+06  0.000143  2.45757e+06  0.00026   2242   0.006612   0.000476  Rc            Literature  0.013874  8.9e-05   0.09283   0.080386  0.000286  0.012445  0.000496  0.68   1.16  0.001068  1.02483   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45762e+06  0.000259  2.45762e+06  0.00034   2284   0.006293   6e-05     Rc            Literature  0.013813  0.000148  0.095649  0.081314  0.000517  0.014335  0.000896  0.98   1.19  0.001487  0.307159  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45763e+06  0.000225  2.45763e+06  0.00034   2288   0.006639   0.000397  clear         Literature  0.012639  0.000146  0.08978   0.080403  0.00045   0.009378  0.000779  0.31   4.2   0.0026    2.63277   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45763e+06  0.000217  2.45763e+06  0.00034   2293   0.006083  -0.000171  Rc            Literature  0.013717  0.000141  0.091804  0.080728  0.000433  0.011076  0.00075   1.04   1.08  0.001269  1.04877   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45763e+06  0.000128  2.45763e+06  0.00017   2293   0.006387   0.000133  clear         Literature  0.013631  8.2e-05   0.091719  0.080542  0.000255  0.011177  0.000442  0.43   0.85  0.000904  1.05063   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45763e+06  0.000264  2.45763e+06  0.00017   2293   0.005573  -0.000681  clear         Literature  0.013098  0.000173  0.092359  0.082705  0.000528  0.009654  0.000914  0.43   3.2   0.002435  3.34717   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45764e+06  0.000216  2.45764e+06  0.00017   2298   0.006246  -2e-05     clear         Literature  0.013902  0.000138  0.092843  0.08112   0.000432  0.011723  0.000748  0.66   1.46  0.001564  2.25726   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45796e+06  0.000142  2.45796e+06  0.00029   2561   0.007093   0.000218  Rc            Literature  0.013457  9.2e-05   0.09146   0.080743  0.000284  0.010717  0.000492  0.47   1.22  0.0011    0.950456  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45796e+06  0.000146  2.45796e+06  0.00021   2566   0.006981   9.5e-05   Rc            Literature  0.013418  8.8e-05   0.09302   0.080968  0.000291  0.012052  0.000504  0.42   2.42  0.001532  0.835     BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45798e+06  0.000148  2.45798e+06  0.00021   2580   0.007      8.1e-05   Rc            Literature  0.01314   9.8e-05   0.09079   0.080929  0.000297  0.00986   0.000514  0.35   2.84  0.001689  0.947683  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45804e+06  0.000167  2.45804e+06  0.00024   2631   0.006902  -0.000135  clear         Literature  0.013065  0.000101  0.093362  0.081937  0.000333  0.011425  0.000577  0.63   1.05  0.001023  1.33525   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45689e+06  0.000623  2.45689e+06  0.00052   1684   0.005647   0.000804  Rc            Literature  0.011554  0.000383  0.08915   0.08034   0.001246  0.00881   0.002158  0.44   2.74  0.003365  1.95125   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45691e+06  0.000745  2.45691e+06  0.0006    1698   0.005531   0.000655  Rc            Literature  0.013007  0.000469  0.095641  0.085673  0.001489  0.009967  0.002579  0.65   3.51  0.004     2.4916    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45572e+06  0.000695  2.45572e+06  0.0006     712   0.003659   0.001067  Rc            Literature  0.012346  0.000443  0.09056   0.081341  0.001389  0.009219  0.002406  0.72   3.76  0.003761  1.27841   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45578e+06  0.000769  2.45578e+06  0.00058    763   0.003289   0.000579  Rc            Literature  0.012512  0.000484  0.092744  0.083245  0.001537  0.009499  0.002662  0.87   3.53  0.003817  1.7219    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45579e+06  0.000687  2.45579e+06  0.00062    773   0.002776   4.3e-05   Rc            Literature  0.012517  0.000427  0.093943  0.08432   0.001374  0.009623  0.002379  0.65   3.54  0.003878  1.20817   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45579e+06  0.000808  2.45579e+06  0.00054    777   0.002772   2.9e-05   Rc            Literature  0.011656  0.00043   0.092707  0.080852  0.001615  0.011855  0.002798  0.99   3.5   0.003463  1.22893   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45618e+06  0.000735  2.45618e+06  0.00064   1092   0.003983   0.000511  Rc            Literature  0.013094  0.000446  0.090418  0.078549  0.00147   0.011868  0.002547  0.7    3.85  0.003869  1.75099   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45619e+06  0.000936  2.45619e+06  0.00075   1106   0.001179  -0.002326  Rc            Literature  0.015752  0.000574  0.095272  0.078495  0.001871  0.016777  0.003241  0.97   4.51  0.004643  2.17822   BC00011     1  iiiixiiiixiiiixiiiixiiiix
2.4562e+06   0.000606  2.4562e+06   0.00056   1115   0.004875   0.001349  Rc            Literature  0.012381  0.000383  0.09161   0.082271  0.001212  0.009339  0.0021    0.7    3.55  0.003557  1.77386   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45651e+06  0.000835  2.45651e+06  0.00058   1369   0.003835  -0.000279  Rc            Literature  0.012177  0.000543  0.087876  0.078984  0.00167   0.008891  0.002892  0.64   3.31  0.003453  1.40585   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45942e+06  0.001028  2.45942e+06  0.001028  3763   0.008446  -0.001213  R             ThisStudy   0.015886  0.000553  0.101473  0.079583  0.002057  0.02189   0.003562  1.54   1.34  0.002704  0.854285  BC00010     1  hatp23_20210720_UT50
2.45693e+06  0.000181  2.45693e+06  0.000181  1710   0.004552  -0.000352  R             ThisStudy   0.013835  0.000112  0.094764  0.082691  0.000363  0.012073  0.000629  0.53   0.36  0.000662  0.886539  BC00000     0  hatp23_20140925_T100
2.45726e+06  0.000259  2.45726e+06  0.000259  1988   0.005488  -6e-05     R             ThisStudy   0.013898  0.000157  0.095187  0.082509  0.000518  0.012678  0.000897  0.34   2.29  0.002059  1.59438   BC00000     0  hatp23_20150828_CAHA
2.4587e+06   0.001378  2.4587e+06   0.001378  3176   0.007697  -0.000602  R             ThisStudy   0.013452  0.000911  0.093527  0.083632  0.002756  0.009895  0.004773  0.55  10.26  0.009542  1.05523   BC00000     0  hatp23_20190808_T35
2.45876e+06  0.001653  2.45876e+06  0.001653  3218   0.003798  -0.004598  R             ThisStudy   0.01346   0.001018  0.100495  0.089861  0.003306  0.010635  0.005726  0.4    5.91  0.008828  0.918679  BC00001     1  hatp23_20190928_T35
2.45904e+06  0.000606  2.45904e+06  0.00076   3449   0.00562   -0.003311  I             Database    0.014861  0.000411  0.093447  0.081689  0.001212  0.011757  0.002099  1.29   0.91  0.002243  3.25345   BC00001     1  iiiixiiiixiiiixiiiixiiiix
2.45909e+06  0.000474  2.45909e+06  0.00045   3491   0.009658   0.000629  clear         Database    0.0155    0.000255  0.103186  0.083327  0.000948  0.019859  0.001642  1.56   1.21  0.001751  3.55338   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45938e+06  0.000584  2.45938e+06  0.00064   3731   0.009604   1.9e-05   clear         Database    0.011022  0.000331  0.09048   0.081178  0.001169  0.009302  0.002024  0.68   1.5   0.00225   5.70726   BC00010     1  iiiixiiiixiiiixiiiixiiiix
