          0         1            2         3     4          5          6  7      8                  9        10        11        12        13        14        15    16     17        18          19  20         21  22
2.45762e+06  0.000433  2.45762e+06  0.00051   1688   0.003031   0.001102  Clear  Database    0.015086  0.000376  0.070275  0.060287  0.000865  0.009988  0.001498  1.01   1.3   0.001976    5.58312   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45762e+06  0.000192  2.45762e+06  0.00024   1688   0.001771  -0.000158  Clear  Database    0.019274  0.000148  0.079033  0.057295  0.000384  0.021737  0.000665  0.26   1.28  0.001153    1.90784   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4576e+06   0.000537  2.4576e+06   0.00048   1675   0.001916  -6e-06     Clear  Database    0.020348  0.000516  0.068962  0.051494  0.001075  0.017468  0.001862  1.13   1.35  0.002453    5.6474    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45757e+06  0.000707  2.45757e+06  0.00072   1662   0.00164   -0.000275  Clear  Database    0.018366  0.000566  0.07461   0.055662  0.001415  0.018948  0.00245   1.03   1.52  0.002726    0.945076  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45728e+06  0.000501  2.45728e+06  0.0005    1530   0.00361    0.001771  Clear  Database    0.021163  0.000364  0.081506  0.040753  0.001001  0.040753  0.001734  0.37   1.16  0.001486    3.22287   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4572e+06   0.000663  2.4572e+06   0.00083   1491   0.003261   0.001445  Clear  Database    0.018088  0.000574  0.075021  0.060657  0.001325  0.014364  0.002295  1.48   1.48  0.002619    2.63497   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45692e+06  0.000526  2.45692e+06  0.00069   1359   6e-05     -0.00168   Clear  Database    0.013422  0.000464  0.067764  0.06005   0.001052  0.007713  0.001823  0.42   2.2   0.003173    3.2636    BC00010     1  iiiixiiiixiiiixiiiixiiiix
2.45688e+06  0.000863  2.45688e+06  0.00084   1340   0.001347  -0.000382  V      Database    0.018634  0.000642  0.075144  0.049995  0.001727  0.02515   0.002991  2.48   1.59  0.002802    0.096069  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45677e+06  0.000578  2.45677e+06  0.00064   1290   0.000448  -0.001252  Clear  Database    0.020484  0.000462  0.079349  0.055855  0.001156  0.023494  0.002003  0.65   2.24  0.002936    0.807718  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45652e+06  0.000374  2.45652e+06  0.00038   1175   0.001137  -0.000497  Clear  Database    0.019216  0.000304  0.076337  0.056568  0.000748  0.019769  0.001296  0.76   2.7   0.0027      6.01841   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45651e+06  0.000591  2.45651e+06  0.00078   1169   0.000891  -0.00074   Clear  Database    0.01502   0.000571  0.070304  0.062591  0.001182  0.007713  0.002048  0.47   4.25  0.004973    1.79124   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45651e+06  0.000464  2.45651e+06  0.00052   1169   0.000991  -0.00064   Clear  Database    0.016407  0.000387  0.072129  0.058969  0.000928  0.01316   0.001608  1.03   1.57  0.00222     1.2514    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45644e+06  0.000528  2.45644e+06  0.00055   1139   0.000998  -0.000616  R      Database    0.016744  0.000398  0.076303  0.059817  0.001057  0.016486  0.00183   0.74   2.26  0.002789   12.6667    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4562e+06   0.000586  2.4562e+06   0.00063   1026   0.000529  -0.00102   Clear  Database    0.016993  0.000464  0.07252   0.05609   0.001172  0.01643   0.00203   0.47   3.3   0.003599    3.61234   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4562e+06   0.000538  2.4562e+06   0.0006    1024  -0.000458  -0.002005  R      Database    0.017525  0.000345  0.087121  0.063668  0.001076  0.023453  0.001863  0.92   1.26  0.001901    2.81796   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45616e+06  0.00052   2.45616e+06  0.0006    1007   0.000367  -0.00117   Clear  Database    0.014026  0.000407  0.069097  0.058041  0.001041  0.011056  0.001802  0.81   2.67  0.003326    0.925338  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45616e+06  0.000315  2.45616e+06  0.00044   1006   0.001187  -0.000349  Clear  Database    0.013957  0.000293  0.06559   0.057821  0.00063   0.007769  0.001091  0.41   4.78  0.003461    1.09437   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45611e+06  0.000265  2.45611e+06  0.00037    985   0.001107  -0.000418  R      Database    0.02678   0.000408  0.069905  0.059763  0.00053   0.010143  0.000919  1.32   1.64  0.002382  781.2       BC00010     1  iiiixiiiixiiiixiiiixiiiix
2.45583e+06  0.000418  2.45583e+06  0.00048    853   0.004359   0.00291   R      Database    0.018696  0.000425  0.071521  0.060293  0.000836  0.011227  0.001448  0.32   2.71  0.003391    1.34444   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45579e+06  0.000483  2.45579e+06  0.0007     836  -0.000505  -0.001944  R      Database    0.013769  0.000455  0.067299  0.060196  0.000967  0.007102  0.001675  0.26   2.57  0.002986    5.12857   BC00010     1  iiiixiiiixiiiixiiiixiiiix
2.45549e+06  0.000422  2.45549e+06  0.00047    697   0.000874  -0.000485  Clear  Database    0.016805  0.000325  0.073883  0.057318  0.000844  0.016565  0.001461  0.54   2.32  0.002542    1.76901   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45544e+06  0.000661  2.45544e+06  0.00068    675  -0.001518  -0.002864  Clear  Database    0.02006   0.000499  0.079265  0.052235  0.001322  0.02703   0.002289  0.83   2.32  0.003088    0.604235  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45541e+06  0.000714  2.45541e+06  0.00081    657   0.00069   -0.000646  R      Database    0.012961  0.000618  0.067406  0.059923  0.001428  0.007484  0.002473  0.43   2.1   0.003576    0.232563  BC00010     1  iiiixiiiixiiiixiiiixiiiix
2.45507e+06  0.000519  2.45507e+06  0.0005     503  -0.000492  -0.00174   V      Database    0.02079   0.000387  0.081234  0.050409  0.001038  0.030825  0.001798  1.13   2.33  0.002862    0.647833  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45498e+06  0.000428  2.45498e+06  0.00044    460   0.001466   0.000243  R      Database    0.017896  0.000325  0.076831  0.057563  0.000856  0.019268  0.001483  0.33   5.52  0.00419     0.808581  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45436e+06  0.000647  2.45436e+06  0.00073    170   1.9e-05   -0.001036  R      Database    0.014471  0.000484  0.073115  0.060833  0.001294  0.012282  0.002241  0.97   1.38  0.002386    1.29779   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45436e+06  0.000867  2.45436e+06  0.0008     170  -0.001015  -0.00207   V      Database    0.016983  0.000644  0.075828  0.057672  0.001735  0.018156  0.003004  0.93   1.53  0.002934    0.455156  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45834e+06  0.000211  2.45834e+06  0.00051   2020   0.001153  -0.000967  r      Literature  0.016879  0.000163  0.074508  0.058035  0.000421  0.016473  0.00073   2.35   1.65  0.001841    1.49871   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45682e+06  0.000265  2.45682e+06  0.00055   1316   0.00114   -0.000575  B      Literature  0.018108  0.000226  0.073743  0.058234  0.000529  0.015509  0.000917  0.44   2.17  0.001982    3.0909    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45401e+06  0.000206  2.45401e+06  0.00028      8   0.000584  -0.000378  z      Literature  0.017228  0.000162  0.074717  0.058113  0.000412  0.016604  0.000713  0.36   2.15  0.001736    1.01145   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4583e+06   0.000787  2.4583e+06   0.00066   2003   0.004324   0.002213  R      Literature  0.020872  0.000774  0.067075  0.048489  0.001574  0.018586  0.002726  0.76   4.12  0.004701    4.02087   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45905e+06  0.000268  2.45905e+06  0.0003    2352   0.003061   0.000749  Clear  Database    0.01913   0.000221  0.076906  0.058536  0.000536  0.01837   0.000929  0.91   1     0.001285    3.35371   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45905e+06  0.000471  2.45905e+06  0.00048   2352   0.003672   0.00136   R      Database    0.019398  0.000385  0.079971  0.061755  0.000942  0.018217  0.001631  0.89   1.42  0.002222    3.44299   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45914e+06  0.00061   2.45914e+06  0.00061   2390   0.000152  -0.002181  R      ThisStudy   0.017147  0.000417  0.078765  0.056462  0.00122   0.022303  0.002113  0.41   1.57  0.002298    0.39396   BC00000     0  wasp2_20201012_ATA50
2.45915e+06  0.000464  2.45915e+06  0.000464  2396   6e-05     -0.002277  R      ThisStudy   0.01572   0.000345  0.07646   0.062033  0.000929  0.014427  0.001609  1.23   1.2   0.002147    1.16688   BC00000     0  wasp2_20201025_T100
2.45869e+06  0.00126   2.45869e+06  0.00126   2181  -0.000333  -0.002546  R      ThisStudy   0.017081  0.000916  0.073066  0.051712  0.002519  0.021354  0.004364  0.48  10.71  0.00903     0.913324  BC00000     0  wasp2_20190720_T35
