          0         1            2         3     4          5          6  7      8                  9        10        11        12        13        14        15    16     17        18          19  20         21  22
2.45899e+06  0.000958  2.45899e+06  0.00128   2018   0.005603   0.002334  V      Database    0.007349  0.000327  0.112116  0.103131  0.001917  0.008985  0.00332   0.62   1.48  0.002354    9.28564   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45496e+06  0.000251  2.45496e+06  0.00025    223   0.002725   0.00237   I      Literature  0.009957  8.1e-05   0.122362  0.103864  0.000502  0.018497  0.00087   0.53   0.68  0.000818    0.587086  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45492e+06  0.000629  2.45492e+06  0.0031     205  -0.001775  -0.0021    I      Literature  0.013419  0.000335  0.116187  0.103947  0.001258  0.01224   0.00218   0.35   3.49  0.003589    0.013397  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45494e+06  0.00082   2.45494e+06  0.00545    213   0.005185   0.004847  I      Literature  0.012179  0.000329  0.108984  0.088108  0.00164   0.020876  0.002841  0.66   3.13  0.003227    0.018679  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45561e+06  0.001194  2.45561e+06  0.0033     509   0.008295   0.007476  R      Literature  0.010597  0.000356  0.123277  0.097335  0.002388  0.025943  0.004136  1.21   2.81  0.003283    1.05837   BC00001     1  iiiixiiiixiiiixiiiixiiiix
2.45563e+06  0.000522  2.45563e+06  0.00306    521  -0.003745  -0.004583  R      Literature  0.009681  0.000167  0.114942  0.095653  0.001045  0.019289  0.00181   0.69   2.64  0.002171    0.170028  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45564e+06  0.00246   2.45564e+06  0.00055    525  -0.001515  -0.00236   B      Literature  0.00812   0.000829  0.105294  0.092781  0.00492   0.012513  0.008522  0.45  10.05  0.009584    1.05817   BC00100     1  iiiixiiiixiiiixiiiixiiiix
2.45564e+06  0.000346  2.45564e+06  0.00055    525   0.000755  -9e-05     R      Literature  0.009103  0.000121  0.117537  0.10447   0.000693  0.013067  0.0012    0.42   1.81  0.001694    1.03315   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45564e+06  0.000925  2.45564e+06  0.00055    525   0.001015   0.00017   V      Literature  0.009828  0.000268  0.114895  0.089128  0.00185   0.025768  0.003204  0.65   6.17  0.00422     1.02402   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45565e+06  0.000223  2.45565e+06  0.00058    529   0.001955   0.001104  R      Literature  0.008915  7.5e-05   0.116619  0.103049  0.000445  0.013571  0.000771  0.42   1.15  0.001047    1.0129    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45566e+06  0.001305  2.45566e+06  0.00528    533   0.003875   0.003017  R      Literature  0.011081  0.000638  0.106874  0.096202  0.00261   0.010672  0.00452   0.9    1.86  0.003588    1.12315   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45567e+06  0.002379  2.45567e+06  0.00503    537   0.004085   0.003221  V      Literature  0.005201  0.000688  0.100897  0.094004  0.004759  0.006893  0.008243  0.26  11.32  0.009184    1.05575   BC00100     1  iiiixiiiixiiiixiiiixiiiix
2.45598e+06  0.000344  2.45598e+06  0.0009     677   0.001435   0.000343  V      Literature  0.008718  0.000119  0.115664  0.103328  0.000689  0.012336  0.001193  0.44   0.54  0.000833    1.11518   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45641e+06  0.000574  2.45641e+06  0.00163    869   0.000305  -0.001098  R      Literature  0.008603  0.000221  0.112681  0.102969  0.001147  0.009712  0.001987  0.55   1.63  0.002136    0.002674  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45936e+06  0.001066  2.45936e+06  0.00118   2182   0.004874   0.001339  I      Database    0.00805   0.000354  0.111891  0.100171  0.002132  0.01172   0.003692  0.74   0.93  0.002002    2.454     BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45867e+06  0.001491  2.45867e+06  0.001491  1874   0.004597   0.001562  R      ThisStudy   0.009671  0.000535  0.115887  0.101609  0.002982  0.014278  0.005164  0.19   6.59  0.006305    1.0356    BC00000     0  wasp14_20190703_T35
