          0         1            2         3      4          5          6  7            8                  9        10        11        12        13        14        15    16     17        18         19  20         21  22
2.45682e+06  0.000224  2.45682e+06  0.00027    -750  -0.002159   0.000546  R            Literature  0.012875  0.000115  0.113706  0.101177  0.000448  0.012529  0.000776  1.3    0.64  0.000944   0.913318  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45683e+06  0.000253  2.45683e+06  0.00039    -735  -0.002421   0.000229  R            Literature  0.011819  0.000124  0.111724  0.100034  0.000507  0.011691  0.000878  2.27   0.5   0.001222   0.892424  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45686e+06  0.000153  2.45686e+06  0.00018    -708  -0.00217    0.000381  R            Literature  0.012887  8e-05     0.112065  0.099811  0.000306  0.012254  0.000531  0.83   0.42  0.000657   0.911574  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45686e+06  0.000112  2.45686e+06  0.00014    -707  -0.002271   0.000276  R            Literature  0.013042  5.9e-05   0.112405  0.100078  0.000224  0.012327  0.000388  1.91   0.28  0.000536   0.892443  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45684e+06  0.000309  2.45684e+06  0.00034    -721  -0.002024   0.000575  g            Literature  0.014773  0.000165  0.114357  0.09886   0.000618  0.015497  0.00107   0.53   0.74  0.001147   0.919294  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45686e+06  0.000208  2.45686e+06  0.00022    -707  -0.002247   0.0003    g            Literature  0.013644  0.000116  0.11106   0.09905   0.000416  0.012011  0.000721  1.17   0.54  0.000816   0.952459  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45684e+06  0.00022   2.45684e+06  0.00023    -721  -0.002021   0.000578  I            Literature  0.012281  0.000115  0.109755  0.098417  0.000441  0.011338  0.000763  0.55   0.54  0.000776   0.927303  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45686e+06  0.000237  2.45686e+06  0.00025    -707  -0.002093   0.000454  I            Literature  0.011263  0.000115  0.109936  0.099018  0.000474  0.010918  0.000821  1.03   0.47  0.000843   0.919741  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45684e+06  0.000171  2.45684e+06  0.00019    -721  -0.002101   0.000498  r            Literature  0.012826  9.1e-05   0.111314  0.099581  0.000342  0.011734  0.000593  0.85   0.45  0.000652   0.94052   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45686e+06  0.000157  2.45686e+06  0.00017    -707  -0.002147   0.0004    r            Literature  0.012981  8.4e-05   0.110279  0.098353  0.000314  0.011927  0.000545  1.36   0.33  0.000606   0.931001  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45684e+06  0.000275  2.45684e+06  0.0003     -721  -0.001643   0.000956  z            Literature  0.012664  0.000145  0.110342  0.098595  0.000549  0.011747  0.000951  0.87   0.59  0.001018   0.928915  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45686e+06  0.000238  2.45686e+06  0.00025    -707  -0.001898   0.000649  z            Literature  0.011977  0.00012   0.11108   0.099735  0.000476  0.011345  0.000825  0.81   0.61  0.000872   0.910899  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4572e+06   0.000266  2.4572e+06   0.00037    -336  -0.001596  -0.000414  spec         Literature  0.011623  0.00013   0.111738  0.100476  0.000532  0.011262  0.000921  1.56   0.19  0.000693   5.20636   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45721e+06  0.000289  2.45721e+06  0.00034    -322  -0.002268  -0.001138  spec         Literature  0.011743  0.000144  0.110159  0.099013  0.000578  0.011146  0.001     2.08   0.19  0.000846   5.4182    BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45751e+06  7.2e-05   2.45751e+06  0.0001        0  -0         -5.5e-05   spec         Literature  0.012278  3.7e-05   0.111628  0.100039  0.000144  0.01159   0.00025   0.98   0.11  0.000201   0.640671  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45789e+06  0.000281  2.45789e+06  0.00059     409   0.002184   0.000623  Rc           Literature  0.013623  0.000148  0.113475  0.10016   0.000562  0.013315  0.000974  0.62   2.3   0.001986   0.312685  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45793e+06  0.000219  2.45793e+06  0.000395    449   0.001422  -0.000286  Rc           Literature  0.012803  0.000115  0.11248   0.100645  0.000438  0.011835  0.000758  0.75   2.03  0.0016     0.693813  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45825e+06  0.000135  2.45825e+06  0.00029     797   0.002743  -0.000246  clear        Literature  0.012923  7.2e-05   0.111203  0.099454  0.000269  0.011749  0.000466  0.62   1.97  0.001406   1.212     BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45825e+06  0.000144  2.45825e+06  0.00031     798   0.003104   0.000112  clear        Literature  0.012531  7.2e-05   0.1121    0.099187  0.000289  0.012913  0.0005    0.39   2.34  0.00137    1.23758   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45828e+06  0.000212  2.45828e+06  0.000276    825   0.002718  -0.000374  Rc           Literature  0.012084  0.000104  0.111798  0.09955   0.000424  0.012247  0.000734  0.59   1.87  0.001374   1.53183   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45829e+06  0.000173  2.45829e+06  0.000299    839   0.003198   5.5e-05   Rc           Literature  0.012436  9e-05     0.110617  0.099136  0.000345  0.011481  0.000598  0.7    2.29  0.001563   1.43612   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45752e+06  0.00046   2.45752e+06  0.000981      7   0.000695   0.000614  Rc           Literature  0.013383  0.000223  0.114636  0.099267  0.00092   0.015369  0.001593  0.7    5.53  0.003726   5.65403   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45828e+06  0.000327  2.45828e+06  0.000275    825   0.002695  -0.000397  clear        Literature  0.012571  0.000169  0.11231   0.10058   0.000655  0.01173   0.001134  0.94   1.6   0.001794   2.80159   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45681e+06  0.000296  2.45681e+06  0.000296   -760  -0.001946   0.000796  R            ThisStudy   0.011865  0.000147  0.111872  0.100492  0.000593  0.01138   0.001026  0.86   0.54  0.000922   1.19077   BC00000     0  wasp103_20140530_T100
2.45714e+06  0.000183  2.45714e+06  0.000183   -398  -0.00121    0.0002    I            ThisStudy   0.012121  9.3e-05   0.110906  0.099513  0.000366  0.011393  0.000634  0.65   0.38  0.000658  35.2124    BC00000     0  wasp103_20150430_CAHA
2.45718e+06  0.000241  2.45718e+06  0.000241   -357  -0.001257   2e-06     sloanR       ThisStudy   0.012537  0.000119  0.111113  0.09782   0.000483  0.013292  0.000836  0.9    0.69  0.001085  22.7552    BC00000     0  wasp103_20150607_CAHA
2.45792e+06  0.000683  2.45792e+06  0.000683    437   0.001512  -0.000152  R            ThisStudy   0.012026  0.000344  0.111375  0.099949  0.001367  0.011426  0.002367  0.55   1.08  0.002262   0.944314  BC00000     0  wasp103_20170611_T100
2.4583e+06   0.000447  2.4583e+06   0.000447    853   0.002593  -0.000602  Clear        ThisStudy   0.01223   0.000223  0.110495  0.098207  0.000895  0.012288  0.001549  2.31   1.05  0.002406   1.69897   BC00000     0  wasp103_20180701_T35
2.45906e+06  0.000595  2.45906e+06  0.000595   1673   0.006446   0.000233  R            ThisStudy   0.012876  0.000277  0.114979  0.099618  0.00119   0.01536   0.002062  0.32   0.98  0.001766   2.12162   BC00000     0  wasp103_20200729_T100
2.45929e+06  0.000542  2.45929e+06  0.00061    1922   0.006109  -0.001021  R            Database    0.014757  0.000285  0.118202  0.1029    0.001085  0.015302  0.001879  1.32   1.08  0.002107   1.20441   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4593e+06   0.000728  2.4593e+06   0.00074    1936   0.004883  -0.002298  R            Database    0.01202   0.000315  0.115641  0.100226  0.001457  0.015415  0.002523  0.57   1.69  0.002258   0.773685  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45938e+06  0.000571  2.45938e+06  0.00072    2021   0.006372  -0.001122  Clear        Database    0.012814  0.000309  0.109275  0.097786  0.001142  0.011489  0.001979  0.55   1.41  0.00216    1.34651   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45718e+06  6.2e-05   2.45718e+06  0.000128   -359  -0.000852   0.000414  White_Light  Literature  0.011467  3e-05     0.110863  0.099617  0.000125  0.011246  0.000216  0.63   0.23  0.000327   0.892443  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45721e+06  4.4e-05   2.45721e+06  0.000119   -331  -0.001051   0.000112  White_Light  Literature  0.012008  2.2e-05   0.110666  0.09886   8.7e-05   0.011806  0.000151  0.33   0.23  0.000241   0.866456  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45785e+06  6.6e-05   2.45785e+06  0.000191    364   0.001543   0.000148  White_Light  Literature  0.01271   3.5e-05   0.111528  0.099734  0.000132  0.011794  0.000228  0.46   0.48  0.000463   0.936548  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45787e+06  5.6e-05   2.45787e+06  0.00089     392   0.001589   9.1e-05   White_Light  Literature  0.012621  2.9e-05   0.111156  0.099378  0.000111  0.011778  0.000193  0.33   0.28  0.000308   0.926522  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45787e+06  7.7e-05   2.45787e+06  0.000343    392   0.001641   0.000143  White_Light  Literature  0.012761  4.1e-05   0.111643  0.09976   0.000155  0.011883  0.000268  0.78   0.23  0.000343   0.566337  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4572e+06   6.9e-05   2.4572e+06   0.000372   -336  -0.00138   -0.000198  White_Light  Literature  0.012044  3.4e-05   0.111284  0.099492  0.000137  0.011792  0.000238  0.83   0.05  0.000148   1.14      BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45721e+06  7.1e-05   2.45721e+06  0.00035    -322  -0.001464  -0.000334  White_Light  Literature  0.012122  3.5e-05   0.111606  0.099517  0.000142  0.012089  0.000245  1.15   0.06  0.000147   0.97792   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45751e+06  6.2e-05   2.45751e+06  9.1e-05       0  -5e-06     -6e-05     White_Light  Literature  0.012185  3.1e-05   0.111337  0.099875  0.000123  0.011462  0.000213  0.93   0.08  0.000184   1.05932   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45754e+06  5.4e-05   2.45754e+06  0.000136     32   0.000525   0.000352  White_Light  Literature  0.012668  2.9e-05   0.111301  0.099644  0.000109  0.011657  0.000188  0.7    0.28  0.00033    0.760877  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45757e+06  5.9e-05   2.45757e+06  0.000117     59   0.000356   8.4e-05   White_Light  Literature  0.011967  3e-05     0.110945  0.099627  0.000118  0.011318  0.000205  0.73   0.32  0.000344   1.47062   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45899e+06  0.000192  2.45899e+06  0.0002     1596   0.005785  -0.000145  Cheops       Literature  0.012333  9.8e-05   0.112436  0.1008    0.000385  0.011636  0.000666  0.61   1.05  0.001093   1.38664   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.459e+06    0.000179  2.459e+06    0.00023    1603   0.005707  -0.000249  Cheops       Literature  0.01289   9.1e-05   0.112821  0.09998   0.000358  0.012841  0.00062   0.69   1.01  0.001031   1.25614   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45901e+06  0.000166  2.45901e+06  0.00022    1616   0.006027   2.4e-05   Cheops       Literature  0.012411  8.5e-05   0.111166  0.099444  0.000332  0.011722  0.000575  0.65   0.79  0.000963   1.07835   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45901e+06  0.000188  2.45901e+06  0.00023    1617   0.005436  -0.000571  Cheops       Literature  0.012604  9.4e-05   0.112866  0.100148  0.000377  0.012718  0.000653  0.58   1.01  0.00105    1.27859   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45902e+06  0.000187  2.45902e+06  0.00022    1624   0.005644  -0.000389  Cheops       Literature  0.012724  9.7e-05   0.11175   0.099714  0.000373  0.012036  0.000647  0.79   0.85  0.001057   1.31599   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45902e+06  0.000178  2.45902e+06  0.00023    1629   0.006165   0.000114  Cheops       Literature  0.012581  9.2e-05   0.112238  0.100498  0.000357  0.011741  0.000618  0.47   1.01  0.001014   1.18287   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45902e+06  0.00019   2.45902e+06  0.00023    1630   0.005575  -0.00048   Cheops       Literature  0.013111  9.6e-05   0.112794  0.099205  0.000379  0.013589  0.000657  0.91   1.07  0.001066   1.32109   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45902e+06  0.000187  2.45902e+06  0.00029    1631   0.005711  -0.000348  Cheops       Literature  0.012645  9.5e-05   0.112602  0.100256  0.000374  0.012346  0.000648  0.7    0.96  0.001061   1.29914   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45684e+06  0.000206  2.45684e+06  0.000206   -721  -0.002516   8.3e-05   sloanR       Literature  0.013082  0.000106  0.113932  0.101202  0.000411  0.01273   0.000712  0.87   0.75  0.000926   1.50663   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45712e+06  0.000371  2.45712e+06  0.000371   -428  -0.001854  -0.000334  BB           Literature  0.010773  0.000176  0.108056  0.097539  0.000742  0.010517  0.001284  0.29   5.56  0.00348    0.788508  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.4565e+06   0.000441  2.4565e+06   0.00076   -1096  -0.003821   0.000158  BB           Literature  0.011653  0.000222  0.108762  0.097803  0.000881  0.010958  0.001527  0.3    9.46  0.004805   1.52433   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45718e+06  0.000568  2.45718e+06  0.0015     -361  -0.002223  -0.000949  U            Literature  0.014039  0.000312  0.115736  0.103056  0.001137  0.01268   0.001969  0.5    3.39  0.003608   1.32734   BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45786e+06  0.000239  2.45786e+06  0.00029     377   0.001428  -1.5e-05   sloanR       Literature  0.012572  0.000124  0.112285  0.100575  0.000477  0.01171   0.000827  0.43   2.1   0.001618   0.021969  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45751e+06  0.000207  2.45751e+06  0.00031       1   0.000724   0.000665  sloanR       Literature  0.013331  0.000105  0.112677  0.09877   0.000415  0.013907  0.000718  1.23   1.32  0.001343   0.012225  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45754e+06  0.000204  2.45754e+06  0.0003       29   0.000236   7.4e-05   sloanR       Literature  0.01271   0.000107  0.111382  0.099716  0.000407  0.011666  0.000705  0.77   1.6   0.001373   0.018784  BC00000     0  iiiixiiiixiiiixiiiixiiiix
2.45755e+06  0.000303  2.45755e+06  0.00038      43   0.000538   0.000325  sloanR       Literature  0.011416  0.000149  0.108897  0.097886  0.000607  0.011011  0.001051  0.77   1.87  0.001903   0.019195  BC00000     0  iiiixiiiixiiiixiiiixiiiix
